company_id,name,website,phone_number,address,office_type,claimed_profile,is_active,parent_company_id,is_cash_home_buyer,company_logo,coverage_type,location_tag,num_reviews,avg_review_rating,reviews_last_6_months,avg_rating_last_6_months,reviews_last_18_months,avg_rating_last_18_months,num_months_with_reviews,pct_months_with_review,response_rate,total_responses,months_since_last_review,total_months_active,year_first_active,num_1_star_reviews,num_2_star_reviews,num_3_star_reviews,num_4_star_reviews,num_5_star_reviews,median_review_age_months,product_type,cities,counties,states,bbb_review_summary,bbb_last_pull_date,bbb_reviews_link,bbb_review_score,bbb_reviews,bbb_complaints,bbb_accreditation,bbb_file_opened,bbb_rating,google_profile_url,google_num_reviews,google_avg_review_rating
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Boston,null,Massachusetts,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Minneapolis, St. Paul",null,Minnesota,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Kansas City, St. Louis",null,Missouri,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Greensboro, Raleigh, Durham, Charlotte",null,North Carolina,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Albuquerque,null,New Mexico,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Las Vegas,null,Nevada,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Long Island, Lower Hudson Valley",null,New York,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Cincinnati, Cleveland, Columbus",null,Ohio,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Portland,null,Oregon,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Columbia, Greenville, Spartanburg, Charleston",null,South Carolina,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Austin, Corpus Christi, Dallas, Fort Worth, Houston, Killeen, San Antonio",null,Texas,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Salt Lake City,null,Utah,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Washington DC,null,District of Columbia,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,"Los Angeles, Riverside, Sacramento, San Diego, San Francisco",null,California,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,Opendoor,https://www.opendoor.com/,(888) 352-7075,"100 Montgomery St., Suite 500, San Francisco, California, 94104",Main Corporate Office,FALSE,TRUE,ed5afdc1-f8ab-4af0-ba5a-54f49da1d341,TRUE,companies/logos/32a5fd83-914a-4cdd-b82f-0aa9f7edc93e.jpg,null,null,1716,3.715617716,197,3.918781726,999,4.39039039,74,0.5606060606,0.6579254079,1129,0,132,2015,512,26,10,58,1110,16,iBuyer,Indianapolis,null,Indiana,Found 167 reviews and 50 complaints,2026-01-12,https://www.bbb.org/us/az/tempe/profile/real-estate-services/opendoor-1126-1000060421/customer-reviews,1.16,167,null,TRUE,2019-04-15,A+,"https://www.google.com/maps/place/Opendoor/@33.433451,-111.9275062,14z/data=!4m8!1m2!2m1!1sOpendoor!3m4!1s0x872b0bf0e5c82903:0x7ffa3ff118949261!8m2!3d33.433451!4d-111.9275062",75,1.4
bb4f1d24-18fe-43d4-9a9a-cf4e9893f2e7,Central City Solutions,https://ohiocashfairoffer.com/,(614) 810-8392,"3474 N High St, Columbus, OH 43214",null,FALSE,TRUE,bb4f1d24-18fe-43d4-9a9a-cf4e9893f2e7,TRUE,companies/logos/8387c865-3bc9-423e-9c01-8b7b7f333f71.png,null,null,258,4.775193798,41,4.609756098,110,4.654545455,49,0.7101449275,0.7248062016,187,1,69,2020,12,1,0,7,238,22.5,Cash Investor,Columbus,Franklin,Ohio,Found 46 reviews and 1 complaint,2026-01-17,https://www.bbb.org/us/oh/columbus/profile/real-estate-investing/central-city-solutions-llc-0302-70107712/customer-reviews,4.67,46,null,TRUE,2019-05-28,A+,"https://www.google.com/maps/place/Sell+My+House+Fast+Columbus+%7C+Central+City+Solutions/@40.032983699999996,-83.0157933,14z/data=!4m8!1m2!2m1!1sSell+My+House+Fast+Columbus+%7C+Central+City+Solutions!3m4!1s0x883889fec5dd81a1:0xb3668853c8fa17b0!8m2!3d40.032983699999996!4d-83.0157933",201,4.786069652
9fb368ad-91cb-4c59-b7df-0b1cbd2ae52e,Cash 4 Keys Home Buyers,https://www.cash4keyshomebuyers.com/?UTM_source=GBP_Listing,(912) 325-9640,"1407 E 33rd St, Savannah, GA 31404",null,FALSE,TRUE,9fb368ad-91cb-4c59-b7df-0b1cbd2ae52e,TRUE,companies/logos/e1115f01-0c2d-4359-870b-8884fb42d495.png,null,null,96,4.895833333,21,5,26,5,21,0.375,0.8645833333,83,2,56,2020,2,0,1,0,93,33.5,Cash Investor,Savannah,Chatham,Georgia,Found no reviews and no complaints,2026-01-12,https://www.bbb.org/us/ga/savannah/profile/real-estate/cash-4-keys-home-buyers-0403-236017589/customer-reviews,null,null,null,FALSE,2023-05-25,A,"https://www.google.com/maps/place/Cash+4+Keys+Home+Buyers/@32.054120499999996,-81.0766946,14z/data=!4m8!1m2!2m1!1sCash+4+Keys+Home+Buyers!3m4!1s0x88fb9f8bde91012b:0x692526de63bbaa8c!8m2!3d32.054120499999996!4d-81.0766946",96,4.895833333
30f1fa69-8fe2-4a76-88e2-b762c9403204,Local Honest Homebuyer,https://www.localhonesthomebuyer.com/,(859) 549-4700,"420 Columbia St #72874, Newport, KY 41072",null,FALSE,TRUE,30f1fa69-8fe2-4a76-88e2-b762c9403204,TRUE,companies/logos/bf93bf99-70a6-4cdf-a2e9-0277d78bd865.png,null,null,31,4.870967742,0,null,0,null,21,0.21875,1,31,45,96,2018,1,0,0,0,30,63,Cash Investor,Newport,Campbell,Kentucky,Found no reviews and no complaints,2026-01-17,https://www.bbb.org/us/ky/newport/profile/real-estate-investing/local-honest-home-buyer-0292-90017699/customer-reviews,null,null,null,FALSE,2017-03-20,A+,"https://www.google.com/maps/place/Local+Honest+Homebuyer/@39.0910255,-84.4977184,14z/data=!4m8!1m2!2m1!1sLocal+Honest+Homebuyer!3m4!1s0x8841b16bb8b9fcad:0x9bc9158605e05a72!8m2!3d39.0910255!4d-84.4977184",31,4.870967742
38e15faa-3cb0-4022-8097-88e9716377ce,Brett Buys Roc Houses LLC,https://www.brettbuysrochouses.com/,(585) 299-9709,"350 East Ave Suite 5, Rochester, NY 14604",null,FALSE,TRUE,38e15faa-3cb0-4022-8097-88e9716377ce,TRUE,companies/logos/aa4cc628-bc16-4e0f-8c10-460c8ee5218c.png,null,null,109,4.825688073,17,5,48,4.666666667,46,0.5542168675,0.6697247706,73,0,83,2019,4,1,0,0,104,20,Cash Investor,Rochester,Monroe,New York,Found no reviews and no complaints,2026-01-17,https://www.bbb.org/us/ny/rochester/profile/real-estate-investing/brettbuysrochouses-llc-0041-235990316/customer-reviews,null,null,null,TRUE,2017-11-13,A+,"https://www.google.com/maps/place/Brett+Buys+Roc+Houses+LLC/@43.155553399999995,-77.59484979999999,14z/data=!4m8!1m2!2m1!1sBrett+Buys+Roc+Houses+LLC!3m4!1s0x89d6ca0868196a39:0x7fdd500c14ceb1df!8m2!3d43.155553399999995!4d-77.59484979999999",107,4.822429907
8f3589b3-fb61-4d90-8837-058fba4c0830,Duke Real Estate & Asset Management LLC,https://welovedallashomes.com/?utm_campaign=GoogleMyBusiness,(469) 638-8276,null,null,FALSE,TRUE,8f3589b3-fb61-4d90-8837-058fba4c0830,TRUE,companies/logos/4cd8d43b-6ef7-4ab2-91b4-c88f1d365a70.png,null,null,67,4.567164179,5,4,31,4.709677419,29,0.6170212766,0.1343283582,9,2,47,2022,7,0,0,1,59,22,Cash Investor,Dallas,null,Texas,Found no reviews and no complaints,2026-01-12,https://www.bbb.org/us/tx/dallas/profile/real-estate-investing/duke-real-estate-asset-management-llc-0875-91060688\/customer-reviews,null,null,null,TRUE,2020-04-30,Not Rated,"https://www.google.com/maps/place/We+Love+Texas+Homes/@32.809623699999996,-96.796296,14z/data=!4m8!1m2!2m1!1sWe+Love+Texas+Homes!3m4!1s0x864e9f36d379c97f:0x5871d1eae6e664b8!8m2!3d32.809623699999996!4d-96.796296",63,4.666666667
2e9ca146-f87b-47de-a1fe-0cc48461621c,Central Florida Property Investors LLC,https://www.cfhousebuyers.com/,(407) 417-7709,"915 Doyle Rd, Deltona, FL 32725",Local Company,FALSE,TRUE,2e9ca146-f87b-47de-a1fe-0cc48461621c,TRUE,companies/logos/c76d50a6-3ebf-4332-8ee4-27719311c309.webp,null,null,25,4.84,3,5,3,5,11,0.2391304348,0.8,20,0,46,2022,1,0,0,0,24,31,Cash Investor,null,null,null,Found 5 reviews and no complaints,2026-01-17,https://www.bbb.org/us/fl/deltona/profile/real-estate-investing/central-florida-property-investors-llc-0733-90713752/customer-reviews,5,5,null,TRUE,2020-06-04,A+,"https://www.google.com/maps/place/Central+Florida+Property+Investors+LLC/@28.867724499999998,-81.2521414,14z/data=!4m8!1m2!2m1!1sCentral+Florida+Property+Investors+LLC!3m4!1s0x88e711396c53ffff:0x6907a5192abd2ca4!8m2!3d28.867724499999998!4d-81.2521414",7,4.428571429
35e7c371-5457-4233-a64d-f4707f8dce27,Property Cartwheel,https://www.propertycartwheel.com/,(602) 888-3205,"1909 E Ray Rd #9239, Chandler, AZ 85225",null,TRUE,FALSE,35e7c371-5457-4233-a64d-f4707f8dce27,TRUE,companies/logos/6800cd7f-3613-40d1-ac04-248a83360b68.png,Statewide,,41,4.56097561,1,5,7,4.428571429,31,0.3647058824,0.3902439024,16,0,85,2018,4,0,1,0,36,39,Cash Investor,null,null,"Alabama, Alaska, Arizona, Arkansas, California, Colorado, Florida, Georgia, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, South Carolina, South Dakota, Tennessee, Texas, Utah, Virginia, Washington, West Virginia, Wisconsin, Wyoming",Found 1 review and 1 complaint,2025-06-07,https://www.bbb.org/us/az/chandler/profile/real-estate-investing/property-cartwheel-1126-1000045120/customer-reviews,null,null,null,TRUE,2017-05-04,A+,"https://www.google.com/maps/place/Property+Cartwheel/@33.320005699999996,-111.8096616,14z/data=!4m8!1m2!2m1!1sProperty+Cartwheel!3m4!1s0x872baa2aceb45047:0xd67dc862a05dc98!8m2!3d33.320005699999996!4d-111.8096616",39,4.538461538
299146c9-d46a-4bcd-890e-30e08de82b57,Klamen Group,https://www.klamengroup.com/?utm_source=google_my_business&utm_medium=GMB_magnyfi,(314) 887-3971,"7508 Delmar Blvd, St. Louis, MO 63130",null,TRUE,TRUE,299146c9-d46a-4bcd-890e-30e08de82b57,TRUE,companies/logos/a8220eab-b292-4fba-96b7-9421f0485319.png,Statewide,,197,4.903553299,24,4.833333333,47,4.914893617,71,0.6960784314,0.3045685279,60,0,102,2017,4,0,1,1,191,41,Cash Investor,St. Louis,St. Louis,Missouri,Found 13 reviews and no complaints,2026-01-17,https://www.bbb.org/us/mo/saint-louis/profile/real-estate/klamen-real-estate-group-inc-0734-110024321/customer-reviews,5,13,null,TRUE,1997-07-01,A+,"https://www.google.com/maps/place/Klamen+Real+Estate/@38.6586371,-90.3333428,14z/data=!4m8!1m2!2m1!1sKlamen+Real+Estate!3m4!1s0x87df352940d5d4b9:0x7f614063b2b32b9!8m2!3d38.6586371!4d-90.3333428",169,4.887573964
9cad3007-fe6e-4cd5-bd25-4f5b1d5bb90e,Reliant Home Buyers TN,https://relianthomebuyerstn.com/?utm_source=google,(865) 345-2440,"123 Center Park Dr # 122, Knoxville, TN 37922",null,FALSE,TRUE,9cad3007-fe6e-4cd5-bd25-4f5b1d5bb90e,TRUE,companies/logos/9afa1783-c25c-4209-8979-8fce6517cc39.png,null,null,49,5,2,5,13,5,23,0.4339622642,0.8571428571,42,0,53,2021,0,0,0,0,49,30,Cash Investor,Knoxville,Knox,Tennessee,Found 11 reviews and 1 complaint,2026-01-17,https://www.bbb.org/us/tn/knoxville/profile/real-estate/reliant-home-buyers-of-tn-0533-90031205/customer-reviews,5,11,null,TRUE,2019-09-09,A+,"https://www.google.com/maps/place/Reliant+Cash+Home+Buyers+of+Knoxville+TN/@35.9053562,-84.1222681,14z/data=!4m8!1m2!2m1!1sReliant+Cash+Home+Buyers+of+Knoxville+TN!3m4!1s0x885c2fa0b003b7f3:0x716d1508cb9cc75a!8m2!3d35.9053562!4d-84.1222681",27,5
7a4ecd9e-eff0-4cf9-a310-a1cd6b9bc861,We Buy Ugly Houses / HomeVestors,https://www.webuyuglyhouses.com/hammond-gary/,null,null,Franchise,FALSE,TRUE,2f8f5444-6be5-42ce-8b7b-d1e0936b0069,TRUE,companies/logos/34b0a0a1-b700-4220-bec6-cfa0c35a7b3e.png,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Cash Investor,"Gary, Hammond",null,Indiana,Profile not found,2026-01-12,https://www.bbb.org/us/az/tucson/profile/real-estate/homevestors-we-buy-ugly-houses-1286-2000146/customer-reviews,null,null,null,null,null,null,null,null,null
2209e902-6421-408b-90b1-a693e8326605,Alamo City Housebuyer,https://alamocityhousebuyer.com/,(210) 853-2446,null,null,TRUE,TRUE,2209e902-6421-408b-90b1-a693e8326605,TRUE,companies/logos/cd4c4361-9e43-4337-b259-c4a5367cdcb2.png,Local,,109,4.944954128,13,5,39,5,60,0.6666666667,0.8532110092,93,0,90,2018,1,0,1,0,107,31,Cash Investor,San Antonio,null,Texas,Found no reviews and no complaints,2026-01-12,https://www.bbb.org/us/tx/san-antonio/profile/real-estate-consultant/alamo-city-housebuyer-0825-1000113200/#sealclick/customer-reviews,null,null,null,TRUE,2015-09-18,A+,"https://www.google.com/maps/place/Alamo+City+Housebuyer/@29.4816623,-98.4166746,14z/data=!4m8!1m2!2m1!1sAlamo+City+Housebuyer!3m4!1s0x865c58c4e702f6d9:0x7eabf9bf4dba6a8f!8m2!3d29.4816623!4d-98.4166746",93,4.935483871
bbdb2a94-c52f-4693-ba7d-a39494391c74,FIT Acquisitions,https://www.fitacquisitions.com/,(713) 999-0124,"448 W 19th St #369, Houston, TX 77008",null,FALSE,TRUE,bbdb2a94-c52f-4693-ba7d-a39494391c74,TRUE,companies/logos/72a9c0ec-22ff-48d8-bfd7-1e292d9b5bc5.png,null,null,78,4.923076923,1,5,11,5,31,0.3483146067,0,0,4,89,2018,1,0,0,2,75,24.5,Cash Investor,Houston,Harris,Texas,Found 3 reviews and no complaints,2026-01-17,https://www.bbb.org/us/tx/houston/profile/home-sales/fit-acquisitions-llc-0915-90050058/customer-reviews,5,3,null,TRUE,2018-03-26,A+,"https://www.google.com/maps/place/FIT+Acquisitions/@29.802458599999998,-95.4054393,14z/data=!4m8!1m2!2m1!1sFIT+Acquisitions!3m4!1s0x8640c764ba9e7f5b:0xd83f7ec2669f5d62!8m2!3d29.802458599999998!4d-95.4054393",68,4.911764706
